�û�ID,�û��ͻ�,����,��ծ��,������,��������
97483,0,39,0.433913217,5000,0
101362,0,39,0.363527295,5000,0
102292,0,39,0.839832034,5000,2
103280,0,39,0.234753049,5000,3
104382,0,39,0.564487103,5000,0
104984,0,39,0.197160568,5000,1
107982,0,39,0.330533893,5000,0
114893,0,39,0.106578684,5000,2
118846,1,39,0.813237353,5000,1
119204,1,39,0.359728054,5000,2
120457,0,39,0.340131974,5000,1
120610,1,39,0.76124775,5000,2
122369,0,39,0.023995201,5000,0
125239,0,39,0.292741452,5000,0
127186,1,39,0.617676465,5000,2
127241,0,39,0.473305339,5000,0
130580,0,39,0.472305539,5000,1
130655,1,39,0.139972006,5000,0
135279,0,39,0.214357129,5000,3
137162,0,39,0.905018996,5000,2
144809,0,39,0.441711658,5000,2
146605,0,39,0.812837433,5000,2
11859,0,39,0.4418,4999,2
23944,0,39,0.523104621,4998,2
78638,0,39,0.126977769,4992,0
106563,0,39,0.723046092,4989,2
140750,0,39,0.460272873,4983,3
8552,0,39,0.136975296,4978,0
92879,0,39,0.080700342,4968,1
37288,0,39,0.088785988,4966,2
127892,0,39,0.280928355,4954,3
59337,0,39,0.077964048,4950,1
89800,0,39,0.025656566,4949,1
47394,0,39,0.639951427,4940,1
115715,0,39,0.248175182,4931,2
49130,0,39,0.322298944,4923,1
72017,0,39,0.208418056,4917,2
83058,0,39,0.450824679,4910,2
90149,0,39,0.06496945,4909,0
8079,0,39,0.308853529,4901,3
17283,0,39,0.688022852,4900,1
35936,0,39,0.265864109,4900,1
50800,0,39,0.155682514,4900,0
87177,0,39,0.315853907,4900,3
133547,0,39,0.365843705,4900,0
137749,0,39,0.141981614,4894,0
66057,0,39,0.157087339,4888,0
133346,0,39,0.182562423,4885,1
130711,0,39,0.555737705,4879,2
86754,1,39,0.75369155,4875,1
96691,0,39,0.303229788,4860,0
92700,0,39,0.802141239,4856,0
125800,0,39,0.020794729,4856,2
25561,0,39,0.410018553,4850,3
31861,0,39,0.191300763,4850,0
132270,0,39,0.519083969,4846,2
12983,0,39,0.02709971,4833,10
35593,0,39,0.918481643,4820,0
100051,0,39,0.160440017,4817,2
15461,0,39,0.13069719,4804,1
5886,0,39,0.637575505,4800,3
19905,0,39,0.924390752,4800,0
39912,0,39,0.411372631,4800,3
49751,0,39,0.223911685,4800,1
58092,0,39,0.039158509,4800,0
59060,0,39,0.106019579,4800,3
62720,0,39,0.290564466,4800,0
71721,0,39,0.20558217,4800,3
72818,0,39,0.676317434,4800,2
100347,0,39,0.098312851,4800,2
134049,0,39,0.054780254,4800,1
149911,0,39,0.122474484,4800,2
53803,0,39,0.676464457,4796,0
93241,0,39,0.581385643,4791,0
148005,0,39,0.596202003,4791,4
57570,0,39,0.119624217,4789,4
13265,1,39,1.459482214,4750,0
47638,0,39,0.588928647,4750,2
50686,0,39,0.614186487,4750,2
29955,0,39,0.275891162,4740,2
34743,0,39,0.466017362,4722,0
11115,0,39,0.453234358,4714,3
116133,0,39,0.319194062,4714,0
140808,0,39,0.217575886,4710,0
81456,0,39,0.093650457,4708,2
134897,0,39,0.79316203,4708,0
124623,1,39,0.332695985,4706,0
149575,1,39,0.674463109,4702,3
108635,1,39,0.544874521,4701,2
60890,0,39,0.383748139,4700,0
75558,0,39,0.058710913,4700,0
81952,0,39,0.630291427,4700,3
140531,0,39,0.015954052,4700,3
123954,0,39,0.175957447,4699,0
100163,0,39,0.304384845,4697,0
71802,0,39,0.489139693,4695,0
53740,0,39,0.041107561,4694,2
31711,0,39,0.700341006,4691,0
83843,1,39,0.50032113,4670,0
46742,0,39,0.202656384,4667,0
47610,0,39,0.051199657,4667,2
1953,0,39,0.389115063,4666,1
34657,1,39,0.537291042,4665,4
143944,1,39,0.52037752,4661,0
6016,0,39,0,4636,0
56760,0,39,0.27726193,4630,2
47681,0,39,0.510301453,4610,1
26119,1,39,0.713975223,4600,2
29508,0,39,0.2797218,4600,2
36483,0,39,0.158226473,4600,2
41005,0,39,0.544229515,4600,2
42008,0,39,0.515105412,4600,1
49689,0,39,0.322973267,4600,0
80995,0,39,0,4600,3
90168,0,39,0.155401,4600,1
94932,1,39,0.119104542,4600,2
101226,0,39,11.16605086,4600,2
107443,0,39,0.838078679,4600,2
133132,0,39,0.288415562,4600,2
78371,0,39,0.140400522,4593,1
9717,0,39,0.311082024,4583,0
20793,0,39,0.545593368,4583,0
37311,0,39,0.535340314,4583,0
42060,0,39,0.517233857,4583,1
72006,0,39,0,4583,3
74411,0,39,0.916230366,4583,3
84921,0,39,0.355366492,4583,1
92729,0,39,0.240401396,4583,3
106606,0,39,0.626745201,4583,2
107431,0,39,0.443280977,4583,1
20860,0,39,0.716189644,4576,2
121306,1,39,0.034058449,4550,2
80068,0,39,0.291272807,4548,2
142443,0,39,0.099053489,4542,0
55422,0,39,0.050440529,4539,1
77264,0,39,0.195978789,4525,0
101367,0,39,0.172337605,4525,0
38224,0,39,0.236906077,4524,3
133823,0,39,0.165037761,4501,3
4585,1,39,0.149966674,4500,3
22141,0,39,0.498111531,4500,1
23063,0,39,0.301266385,4500,0
34149,1,39,0.445456565,4500,1
35598,0,39,0.329037992,4500,0
37887,0,39,0.495889802,4500,2
46354,0,39,0.471672962,4500,2
51847,0,39,0.192401689,4500,0
58524,0,39,0.537658298,4500,2
73677,0,39,0.736280826,4500,1
76825,0,39,0.437458343,4500,1
84874,0,39,0.149300156,4500,1
90374,0,39,0.185069984,4500,2
96681,0,39,0.200622084,4500,1
111886,0,39,0.315263275,4500,3
112675,0,39,0.624083537,4500,0
123080,0,39,0.488780271,4500,1
131346,0,39,0.377693846,4500,0
131499,1,39,0.596089758,4500,2
132516,0,39,0.399244612,4500,3
137888,0,39,0.575872028,4500,0
143945,0,39,0.4419018,4500,0
145900,0,39,0.028438125,4500,1
6694,0,39,1.102027178,4488,2
53343,0,39,0.156333631,4483,3
119676,0,39,0.143274197,4452,1
52782,0,39,0.422376994,4450,2
141893,0,39,0.807234329,4450,0
68667,0,39,0.679559253,4446,0
17504,0,39,0.116362818,4442,3
51068,0,39,0.108126411,4429,3
45719,0,39,0,4422,0
1246,0,39,0.785196922,4417,0
72941,0,39,0.53520489,4416,2
105873,0,39,1.41362916,4416,2
147029,0,39,0.450532035,4416,1
16762,0,39,0.466349422,4412,2
16328,1,39,1.430356737,4400,0
16596,0,39,0.567143831,4400,1
38116,0,39,1.163826403,4400,0
51293,0,39,0.273574188,4400,2
113219,0,39,0.359690979,4400,3
118024,0,39,0.781867757,4400,1
3872,0,39,0.327715782,4390,3
15890,0,39,0.450239125,4390,2
115508,0,39,0.410344042,4388,1
12875,0,39,0.428929957,4382,2
72581,1,39,0.510531136,4367,1
2067,0,39,0.199954034,4350,2
114991,0,39,0.179039301,4350,0
106815,0,39,0.105614358,4345,2
115953,0,39,0.690163557,4340,1
63869,0,39,0.220378054,4337,1
137528,0,39,0.269372694,4335,0
45826,0,39,0.559990771,4333,0
72513,0,39,0.431933549,4333,1
76093,0,39,0.430087679,4333,3
142086,0,39,0.267651131,4333,1
13101,0,39,0.716924498,4330,1
100040,0,39,0.288981289,4328,2
48656,0,39,0.086202912,4326,4
77371,0,39,0.646011561,4324,2
100403,0,39,0.31583815,4324,3
134402,0,39,0.719322663,4310,3
23806,0,39,0.182050686,4300,3
91674,0,39,0.118577075,4300,4
126939,0,39,0.700302255,4300,1
128691,0,39,0.39200186,4300,1
135229,0,39,0.277842362,4300,2
105773,0,39,0.741905427,4292,1
146949,1,39,0.555166783,4286,0
114342,0,39,0.517386231,4284,0
134892,1,39,0.751809479,4282,3
97031,1,39,0.104904952,4260,3
28694,0,39,0.463832785,4257,2
59573,0,39,0.136908963,4250,0
84445,0,39,0.426958363,4250,0
86525,0,39,0.455892731,4250,3
66127,0,39,0.226823529,4249,2
108337,0,39,0.48492699,4245,0
41778,0,39,0.464875059,4241,1
55427,0,39,0.779248405,4230,2
76372,0,39,0.036161664,4230,3
121396,0,39,0.031715976,4224,3
125334,1,39,0.659160939,4218,0
3372,0,39,0.344794878,4216,0
148243,0,39,2.966793169,4215,0
84675,0,39,0.205420827,4205,2
1626,0,39,0.435848607,4200,2
14706,0,39,0.107831469,4200,1
21414,0,39,0.262080457,4200,1
32226,0,39,0.190906927,4200,2
47835,0,39,0.000714116,4200,3
56868,0,39,0.356343728,4200,1
63067,0,39,0.252082837,4200,0
76757,0,39,0.344203761,4200,3
81140,0,39,0.469174006,4200,1
87494,0,39,0.123542014,4200,0
103585,0,39,0.410140443,4200,0
107227,0,39,0.461080695,4200,0
125443,0,39,0.409426327,4200,0
129228,0,39,0.515353487,4200,3
137472,0,39,0.699357296,4200,3
141030,0,39,0.745298738,4200,1
145410,0,39,0.171625803,4200,0
20482,1,39,0.405921681,4187,0
72577,0,39,0.189111748,4187,3
7473,0,39,0.177075855,4178,4
22283,0,39,0,4174,0
1346,0,39,0.055915527,4166,0
18785,0,39,0.054235661,4166,0
22925,0,39,0.648188145,4166,1
43608,1,39,0.783777298,4166,0
52139,1,39,0.008159347,4166,1
66609,0,39,0.352771778,4166,1
68775,0,39,0.706743461,4166,0
79007,0,39,0.000959923,4166,3
94566,0,39,0.351811855,4166,1
105648,0,39,0.197264219,4166,0
139765,0,39,0.507319414,4166,2
148700,0,39,0.126709863,4166,1
29932,0,39,0.638855494,4158,1
52702,0,39,0.424548736,4154,0
75666,0,39,0.386762936,4154,0
910,0,39,0.459166466,4150,0
71062,0,39,0.415562515,4150,1
44689,0,39,0.83349491,4125,2
126063,0,39,0.329374697,4125,2
89804,0,39,0.463237078,4120,3
5959,0,39,0.388875395,4116,0
31152,1,39,0.963179712,4100,0
51327,0,39,0.488173616,4100,2
63213,0,39,0.193367471,4100,0
75861,0,39,0.233601561,4100,0
77393,1,39,0.556205803,4100,1
94396,0,39,0.615703487,4100,0
121764,0,39,0.482565228,4100,1
78401,0,39,0.447804878,4099,0
23610,0,39,0.17451794,4096,2
61175,0,39,0,4096,0
1480,0,39,0.602840353,4083,2
14951,1,39,0.103507481,4076,2
53960,0,39,0,4060,2
90473,0,39,0.436807095,4058,1
149600,0,39,0.326832881,4050,0
32572,0,39,0.469977761,4046,0
107613,0,39,0.772963605,4038,2
31143,0,39,0.417244797,4035,3
59064,1,39,0.150273224,4025,1
122134,0,39,0.45068323,4024,0
6004,0,39,0.776838966,4023,0
29006,0,39,0.588162149,4020,0
60449,0,39,0.60798005,4009,2
79880,1,39,0.41731105,4008,3
2826,0,39,0.986253437,4000,0
6094,0,39,0.138465384,4000,1
6605,0,39,0.412646838,4000,2
9718,0,39,0.36315921,4000,3
9854,0,39,0.223194201,4000,3
10816,0,39,0.764308923,4000,2
13045,0,39,0.165208698,4000,1
13803,1,39,1.289177706,4000,2
15289,0,39,0.11272182,4000,2
22638,0,39,0.011247188,4000,0
24001,0,39,0.04323919,4000,2
27171,0,39,0.851787053,4000,2
36112,0,39,0.449137716,4000,0
46292,0,39,0.905523619,4000,2
58224,0,39,0.559860035,4000,0
58429,0,39,0.015246188,4000,0
61331,0,39,0.528117971,4000,4
62409,0,39,0.791552112,4000,3
64210,0,39,0.136215946,4000,0
66251,0,39,0.891527118,4000,0
67214,0,39,0.318170457,4000,2
68187,0,39,0.584353912,4000,3
70311,0,39,0.182954261,4000,0
75967,0,39,0.253436641,4000,0
76449,0,39,0.826293427,4000,0
91048,0,39,0.049987503,4000,0
93392,0,39,0.894026493,4000,2
94064,0,39,0.385153712,4000,0
97582,0,39,0.176705824,4000,2
98377,0,39,0.132216946,4000,0
102600,0,39,1.052236941,4000,0
103553,0,39,0.647088228,4000,2
118078,0,39,0.035741065,4000,0
118496,0,39,0.511122219,4000,3
124346,0,39,0.145713572,4000,2
131275,0,39,0.159210197,4000,0
137799,0,39,0.52111972,4000,2
138880,0,39,0.247188203,4000,2
145040,0,39,0.071982004,4000,0
145622,0,39,0.264183954,4000,2
146989,0,39,0.346413397,4000,3
14970,0,39,0.517,3999,3
16306,0,39,0.00275,3999,3
142370,0,39,0.463873557,3985,3
38508,0,39,0.241647827,3980,1
98075,0,39,0.772498743,3977,1
45488,0,39,0.080535218,3960,0
32665,0,39,0.449355898,3958,2
69870,1,39,0.066312326,3950,3
127578,0,39,1.222363083,3943,2
71784,0,39,0.233950774,3940,1
85955,0,39,0.102538071,3939,2
90969,0,39,0.802845528,3935,0
38776,0,39,0.201017812,3929,0
90615,0,39,0.06372674,3922,0
37704,0,39,0.470273029,3918,1
29501,0,39,0.310441665,3916,0
16505,0,39,0.950178845,3913,2
30680,1,39,0.20853565,3912,2
423,0,39,0.644706486,3900,1
20280,0,39,0.147398103,3900,0
21516,0,39,0.542937708,3900,1
37055,1,39,0.713406819,3900,0
70058,0,39,3.94565496,3900,2
73734,0,39,2.142271213,3900,3
102897,0,39,0.238913099,3900,3
142507,0,39,1.102025122,3900,2
74361,0,39,0.176818299,3890,0
94673,0,39,0.378928387,3881,0
133464,0,39,0.129090441,3880,0
119630,0,39,0.262574155,3876,1
134609,0,39,0.311772316,3864,2
111581,0,39,0.311945749,3833,2
117924,1,39,0.271517997,3833,0
88979,0,39,0.646290491,3827,2
47788,0,39,0.732880293,3825,1
58643,0,39,0.082592786,3825,2
5596,0,39,0.138111431,3822,0
149703,0,39,0.612506541,3821,0
75840,0,39,0.197744558,3812,2
46394,0,39,0.323343849,3803,3
116330,0,39,0.250920568,3801,0
5565,0,39,0.724809261,3800,1
10069,0,39,0.145488029,3800,0
21914,0,39,0.485135491,3800,0
33974,0,39,0.372796632,3800,1
47750,0,39,0.471717969,3800,2
66149,0,39,0.519337017,3800,1
96058,0,39,0.308076822,3800,2
103561,0,39,0.213627993,3800,0
105190,1,39,0.06682452,3800,1
106785,0,39,0.401999474,3800,2
112954,0,39,0.618521442,3800,0
127547,0,39,0.299657985,3800,0
129182,0,39,0.466982373,3800,0
136225,0,39,0.389371218,3800,1
102484,0,39,0.135334387,3797,2
71444,0,39,0.161307327,3793,0
113986,0,39,0.41499472,3787,0
47334,0,39,0.816082803,3767,1
1796,0,39,0.048520395,3750,0
4211,0,39,0.400693148,3750,2
4684,0,39,0.083177819,3750,1
17305,0,39,0.19701413,3750,0
35073,0,39,0.257797921,3750,0
50889,0,39,0.149293522,3750,0
67862,0,39,0.142095441,3750,0
68039,0,39,0.713143162,3750,2
72695,0,39,0.675019995,3750,0
87444,0,39,0.506264996,3750,2
93363,0,39,0.222607305,3750,2
100018,0,39,1.736870168,3750,0
105876,0,39,0.044788057,3750,0
107801,0,39,0.351906158,3750,0
121456,0,39,0.259397494,3750,2
122422,0,39,0.205545188,3750,0
125621,0,39,0.198880299,3750,1
129744,0,39,0.211943482,3750,0
132324,0,39,0.379898694,3750,1
138060,1,39,0.261530259,3750,0
143065,0,39,0.23673687,3750,0
113565,0,39,0.224331551,3739,1
149810,0,39,0.786555972,3733,3
13444,0,39,0.637759224,3712,0
112598,0,39,0.456504175,3712,2
15311,0,39,0.02350081,3701,1
22113,0,39,0.227506079,3700,3
52703,0,39,0.019724399,3700,0
84059,0,39,0.284787895,3700,3
113277,0,39,0.223993515,3700,2
127601,0,39,0.357200757,3700,5
113840,0,39,0.665673259,3690,0
5798,0,39,0.137884145,3676,3
129652,1,39,1.154265467,3668,0
42689,0,39,0.102780807,3667,1
149627,0,39,0.107142857,3667,0
60517,0,39,0.927733842,3666,0
81522,1,39,0.345786747,3666,0
124926,0,39,0.083174257,3666,1
57736,0,39,0.415662651,3651,2
77176,0,39,0.711038072,3650,0
123522,0,39,0.462065188,3650,1
45760,1,39,0.352973417,3648,1
79569,0,39,0.571154373,3646,0
83598,1,39,0.676172196,3646,2
10057,0,39,0.523744167,3642,3
90692,0,39,0.568250481,3640,0
139674,0,39,0.141561297,3637,0
10138,0,39,0.135232301,3615,0
145310,0,39,0.315265487,3615,2
8771,0,39,0.115245765,3600,0
20826,0,39,1.179394613,3600,3
37312,0,39,0.602888087,3600,3
42018,0,39,0.118578173,3600,1
78162,0,39,0.575395723,3600,0
81150,1,39,0.139683421,3600,2
82982,0,39,0.50430436,3600,1
91963,0,39,0.409886143,3600,3
92134,0,39,0.372118856,3600,0
121357,0,39,0.462371563,3600,1
122609,0,39,0.24326576,3600,0
129463,0,39,0.651485698,3600,2
94189,0,39,0.278318954,3592,0
111563,0,39,0.394656276,3592,1
59801,0,39,0.30842164,3585,0
43401,0,39,0.488145049,3584,3
4446,0,39,0.672433036,3583,1
40890,0,39,0.446707589,3583,2
64099,0,39,0.647600446,3583,0
20725,0,39,0.612957275,3580,0
5895,0,39,0.116624615,3566,3
26810,0,39,0,3565,1
43810,0,39,0.26002805,3564,1
37470,1,39,0.124753034,3542,2
50542,0,39,0.212651793,3540,0
27406,1,39,0.440984999,3532,0
101624,0,39,0.428855439,3520,1
98150,0,39,0.404850214,3504,0
8,0,39,0.209940017,3500,0
7935,0,39,0.143387604,3500,2
9450,0,39,0.175949729,3500,1
12403,0,39,0.001999429,3500,1
19207,0,39,0.361325336,3500,0
31403,0,39,0.304770066,3500,0
35957,0,39,0.431019709,3500,0
41210,0,39,0.224507284,3500,4
46365,0,39,0.132247929,3500,0
50555,0,39,0.48129106,3500,0
85891,0,39,0.255641245,3500,1
86197,0,39,0.751499572,3500,3
86725,1,39,0.287632105,3500,0
89268,0,39,0.116823765,3500,0
90103,0,39,0.215081405,3500,0
91665,0,39,0.235932591,3500,3
95409,0,39,0.077406455,3500,0
95726,0,39,0.142245073,3500,3
97615,0,39,0.324193088,3500,3
100835,0,39,0.437303628,3500,0
106171,0,39,0.584690089,3500,1
108039,1,39,0.9711511,3500,2
109241,0,39,0.225078549,3500,2
111793,0,39,0.651813767,3500,0
113041,0,39,0.145958298,3500,1
113081,0,39,0.006855184,3500,3
114325,0,39,0.871179663,3500,2
118381,1,39,0.516138246,3500,4
126250,0,39,0.548986004,3500,0
128498,0,39,0.846615253,3500,0
132683,0,39,0.201942302,3500,3
138523,0,39,0.751499572,3500,4
143599,1,39,0.423878892,3500,3
145798,0,39,0.252213653,3500,2
146778,0,39,0.060554127,3500,1
47355,0,39,0.53178027,3476,0
36613,0,39,0.740996831,3470,2
61346,0,39,0.513684817,3470,2
104583,0,39,0.458789625,3469,0
87525,0,39,0.628711444,3468,2
100889,0,39,0.273146813,3466,4
85445,0,39,0.597161888,3452,0
12503,0,39,0.398435236,3450,1
135645,0,39,0.775717183,3450,5
149768,0,39,0.311589983,3433,0
74820,1,39,0,3431,1
98747,0,39,0.409210143,3430,0
5827,0,39,0.45915986,3427,2
119887,0,39,0.183012259,3425,0
145047,0,39,0.570510949,3424,3
9112,0,39,0.359894149,3400,2
11017,0,39,0.181123199,3400,2
21900,0,39,0.102028815,3400,3
23588,0,39,0.018817995,3400,2
30395,0,39,0.361952367,3400,1
47744,1,39,0.892384593,3400,2
51238,0,39,0.233754778,3400,0
70172,0,39,0.495736548,3400,2
86034,0,39,0.124081153,3400,2
86764,0,39,0.322552191,3400,0
103427,0,39,0.845045575,3400,0
106348,1,39,0.740076448,3400,1
132384,0,39,0.01764187,3400,0
27001,0,39,0.339449541,3378,0
74743,0,39,0.117995849,3372,0
27332,0,39,0.241451085,3362,2
21730,0,39,0.404046415,3360,3
99815,0,39,0.152930675,3360,2
28890,0,39,0.270068636,3350,2
68894,0,39,0.601611459,3350,0
2717,0,39,0.514534013,3336,0
41581,0,39,0.295052474,3334,1
111302,0,39,0.620989505,3334,0
6468,0,39,0.534193161,3333,0
24693,0,39,0.231853629,3333,0
28620,0,39,0.315836833,3333,2
33078,0,39,0.431613677,3333,0
46078,0,39,0.685662867,3333,0
51751,0,39,0.811337732,3333,2
51916,0,39,0.034493101,3333,2
54560,0,39,0.75704859,3333,0
80302,0,39,0.336532693,3333,3
87355,0,39,0.594181164,3333,1
96342,0,39,0.311637672,3333,1
112042,0,39,0.548619448,3331,3
54627,1,39,0.630441309,3330,2
89480,1,39,0.982287601,3330,2
3405,0,39,0.595674377,3328,3
22261,1,39,0.200724419,3312,1
11465,0,39,0.001817631,3300,3
58195,1,39,0.008482278,3300,1
81193,0,39,0.327779461,3300,2
92409,0,39,0.154195698,3300,3
113103,0,39,0.563768555,3300,0
125638,0,39,0.551953953,3300,0
124702,1,39,0.597756896,3298,2
87800,0,39,2.027289266,3297,4
71227,0,39,0.230115361,3293,1
99636,0,39,0.366798901,3276,2
11482,0,39,0.674297924,3275,2
113235,1,39,0.039619165,3255,0
86768,0,39,0.041525684,3250,1
109967,0,39,0.410027684,3250,2
126603,0,39,0.279606275,3250,0
136888,0,39,0.652722239,3250,2
30926,0,39,0.117211598,3241,2
127527,0,39,0.358752701,3238,1
38248,0,39,0.256957328,3233,2
80445,0,39,0.216651192,3230,0
27730,1,39,0.147104367,3228,3
73299,0,39,0.928571429,3219,1
38493,0,39,0.069008393,3216,0
98685,0,39,0.368666459,3216,0
85747,0,39,0.383681096,3210,0
103311,0,39,0.274680785,3210,1
136767,0,39,0.725545171,3209,2
70097,0,39,0,3208,0
59403,0,39,0.474438903,3207,3
124233,0,39,0.140274314,3207,0
518,0,39,0.450171821,3200,0
2430,1,39,0.180880975,3200,0
10487,0,39,0.155888785,3200,2
10534,0,39,0.340206186,3200,1
37591,0,39,0.373008435,3200,1
43862,0,39,0.234301781,3200,5
44104,0,39,0.467978757,3200,1
57112,1,39,0.053733208,3200,3
59354,1,39,0,3200,0
67905,0,39,0.271790066,3200,1
68160,0,39,0.466104342,3200,3
83190,0,39,0.503592627,3200,2
85156,0,39,0.635738832,3200,2
87058,0,39,0.781943143,3200,2
89743,0,39,0.339893783,3200,4
95433,0,39,0.835988754,3200,0
104527,0,39,0.004686036,3200,2
123904,0,39,0.425179631,3200,3
134330,0,39,0.402061856,3200,0
139115,0,39,0.212433614,3200,1
139898,0,39,0.214932833,3200,1
143844,0,39,0.774757888,3200,0
146375,0,39,0.106841612,3200,0
105101,0,39,0.418204567,3196,2
56080,0,39,0.920087747,3190,2
52422,0,39,0.05370603,3183,0
69980,0,39,0.379615021,3168,0
26140,1,39,0.525252525,3167,0
112405,0,39,0.663194444,3167,2
1395,0,39,0.00252605,3166,0
45895,0,39,0.931165141,3166,0
81243,0,39,0.340385223,3166,2
82921,0,39,0.340069466,3166,2
93280,0,39,0.397221345,3166,0
40991,0,39,0.424913057,3162,1
66242,0,39,0.62112587,3161,0
16144,0,39,0.360012654,3160,1
138928,0,39,1.717501585,3153,2
143309,0,39,0.238185855,3152,0
9960,1,39,0.443986036,3150,0
11106,0,39,0.315138051,3150,0
21971,0,39,0.455354306,3146,1
82589,0,39,0.100318471,3139,4
47860,0,39,0.006408202,3120,1
109108,0,39,1.694159178,3115,2
81057,0,39,0.404118404,3107,1
47783,0,39,0.501451145,3100,2
138391,0,39,1.147049339,3100,2
115,0,39,0.384441575,3097,3
73243,1,39,0.448353777,3097,0
114905,0,39,0.354692557,3089,2
64436,0,39,0.872326636,3085,0
51539,1,39,0.334954604,3083,0
84542,0,39,1.032749676,3083,2
142740,0,39,0.315823606,3083,0
59106,0,39,0.123905287,3082,3
25790,0,39,0.441233766,3079,0
72883,1,39,0.209477124,3059,1
1801,1,39,0.041420118,3041,3
94553,1,39,0.132871744,3032,1
148357,0,39,0.003641178,3020,0
76148,1,39,1.681366048,3015,3
1140,0,39,0.326036484,3014,0
78142,0,39,0.555444887,3011,1
59691,0,39,0,3003,3
2613,0,39,0.387204265,3000,0
6857,0,39,0.777407531,3000,5
7325,1,39,0.521492836,3000,3
16250,0,39,1.159946684,3000,0
16973,0,39,0.294235255,3000,2
18216,0,39,0.342885705,3000,4
26547,0,39,0.220593136,3000,3
26625,0,39,1.206597801,3000,0
27451,0,39,0.624458514,3000,3
31069,0,39,0.209930023,3000,0
36032,0,39,0.211596135,3000,3
36412,0,39,0.274241919,3000,2
36957,0,39,0.010663112,3000,1
38845,1,39,0.19026991,3000,2
42366,1,39,0.35254915,3000,1
44819,0,39,0.150283239,3000,0
50145,0,39,0.011329557,3000,2
67904,0,39,0.666111296,3000,0
68396,0,39,0.808063979,3000,0
71879,0,39,1.239253582,3000,2
75714,0,39,0.274908364,3000,0
76650,0,39,0.191269577,3000,0
77358,0,39,0.052982339,3000,0
85371,0,39,0.005331556,3000,1
87005,0,39,0.271909364,3000,0
88417,0,39,0,3000,0
97045,0,39,0.364211929,3000,1
97666,0,39,0.074308564,3000,2
101785,0,39,0.412529157,3000,2
112932,0,39,0.078307231,3000,0
116760,1,39,0.192602466,3000,1
119396,0,39,0.050316561,3000,0
119877,1,39,1.358880373,3000,0
121063,0,39,0.263578807,3000,0
125049,0,39,0.180606465,3000,0
125356,0,39,0.562479174,3000,0
128453,0,39,0.381539487,3000,1
135267,0,39,0.001332889,3000,2
136549,0,39,0.214595135,3000,0
138554,1,39,0.435521493,3000,3
141519,0,39,0.481172942,3000,0
144213,0,39,0.362545818,3000,2
144287,0,39,0.451849384,3000,0
64251,0,39,0.161376545,2992,3
86963,0,39,0.951219512,2992,2
8445,0,39,0.213306586,2990,2
72286,0,39,0.161257946,2988,2
57478,0,39,0.22885906,2979,1
27776,0,39,0.74327957,2975,3
109528,0,39,0.663978495,2975,0
57987,0,39,0.454086781,2972,0
121978,0,39,0.178271107,2972,0
64226,1,39,0.932186235,2963,0
133239,0,39,0.256523212,2950,0
145579,0,39,0.422907489,2950,0
46467,0,39,0.868546196,2943,3
15338,0,39,0.555896387,2933,3
139798,0,39,0.952364633,2917,0
18630,0,39,0.252999657,2916,0
46975,0,39,0.620500514,2916,0
49154,0,39,0.109016112,2916,0
53636,0,39,0.529996572,2916,1
70271,0,39,0.300308536,2916,2
108325,0,39,0,2916,0
109683,0,39,0.676037024,2916,2
127848,0,39,0.285321416,2908,2
117444,0,39,0.38480055,2907,3
30386,0,39,1.206825233,2900,0
54838,0,39,0.73043778,2900,0
82769,0,39,0.22647363,2900,2
87119,0,39,0.326439159,2900,2
92493,0,39,0.314029645,2900,0
94797,0,39,1.263357463,2900,0
100959,0,39,0.877628404,2900,1
148963,0,39,0.892795588,2900,2
62875,0,39,0.120707596,2882,0
10503,0,39,0.002429712,2880,0
137890,0,39,0.101529903,2875,3
138636,0,39,0.409281228,2865,1
13619,0,39,0.488437281,2853,2
38385,0,39,0.449473684,2849,2
103836,0,39,0.845883181,2841,1
78315,0,39,1.170714537,2840,3
124808,0,39,0.145428874,2832,2
131819,1,39,0.961810467,2827,0
1046,0,39,0.273340433,2816,0
127866,0,39,0.320198793,2816,0
25215,0,39,0.443019943,2807,2
40435,0,39,0.393430918,2800,0
73824,0,39,0.344162799,2800,1
94103,0,39,0.617279543,2800,3
101582,0,39,0.582649054,2800,0
116962,0,39,0.073902178,2800,0
121083,0,39,0.65976437,2800,0
125663,0,39,0.307033202,2800,1
134770,0,39,0.362727597,2800,0
142925,0,39,0.366654766,2800,1
140208,1,39,0.482622716,2790,0
40362,0,39,0.291816224,2785,0
144911,0,39,0.265900108,2782,2
13751,0,39,0.317511686,2780,1
60228,0,39,0.394822006,2780,0
72627,1,39,0.204243078,2780,1
102899,0,39,0.237441272,2766,4
80789,0,39,0.008336354,2758,0
2636,0,39,0.500545256,2750,0
94475,0,39,0,2743,2
149345,1,39,0.351440029,2742,2
72794,0,39,0.213790587,2740,3
34732,0,39,0.559720691,2720,1
74855,0,39,0.22124219,2720,0
95882,0,39,0.577220789,2712,2
33800,0,39,0.487274069,2710,1
144025,0,39,0.476559616,2708,3
119025,0,39,0.220207254,2701,0
49307,1,39,0.529433543,2700,4
49463,0,39,1.4265087,2700,0
62629,0,39,0.54276194,2700,1
101501,0,39,1.07182525,2700,2
132029,0,39,0.130322103,2700,0
145762,1,39,0.277674935,2700,1
31818,1,39,0.507246377,2690,0
12561,0,39,0.234747024,2687,3
2286,0,39,0.755688176,2680,1
79211,0,39,1.002612915,2678,0
